,charge,compound_id,nh,pka,nmg,pkmg,pkmg_is_predicted,microspecies_id,name
1224,0.0,CHB_33190,4.0,3.76,0.0,,,ms_1224,3-oxopropanoate
1225,-1.0,CHB_28631,9.0,,0.0,,,ms_1225,3-phenylpropanoic acid
1226,-1.0,CHB_28631,9.0,,1.0,-0.0841024806747268,1.0,ms_1226,3-phenylpropanoic acid
1227,0.0,CHB_28631,10.0,4.65,0.0,,,ms_1227,3-phenylpropanoic acid
1228,0.0,CHB_85426,9.0,,0.0,,,ms_1228,3-phenylpropionitrile
1229,-5.0,CHB_17980,10.0,,0.0,,,ms_1229,3'-phosphoadenylylsulfate
1230,-5.0,CHB_17980,10.0,,1.0,5.81284766823469,1.0,ms_1230,3'-phosphoadenylylsulfate
1231,-4.0,CHB_17980,11.0,12.61,0.0,,,ms_1231,3'-phosphoadenylylsulfate
1232,-4.0,CHB_17980,11.0,12.61,1.0,4.45090289087063,1.0,ms_1232,3'-phosphoadenylylsulfate
1233,-3.0,CHB_17980,12.0,5.89,0.0,,,ms_1233,3'-phosphoadenylylsulfate
1234,-3.0,CHB_17980,12.0,5.89,1.0,3.33743849517706,1.0,ms_1234,3'-phosphoadenylylsulfate
1235,-2.0,CHB_17980,13.0,2.67,0.0,,,ms_1235,3'-phosphoadenylylsulfate
1236,-2.0,CHB_17980,13.0,2.67,1.0,0.675321433954062,1.0,ms_1236,3'-phosphoadenylylsulfate
1237,-1.0,CHB_17980,14.0,1.54,0.0,,,ms_1237,3'-phosphoadenylylsulfate
1238,-1.0,CHB_17980,14.0,1.54,1.0,-0.714909810974889,1.0,ms_1238,3'-phosphoadenylylsulfate
1239,0.0,CHB_17980,15.0,0.76,0.0,,,ms_1239,3'-phosphoadenylylsulfate
1240,0.0,CHB_17980,15.0,0.76,1.0,-2.04555650107222,1.0,ms_1240,3'-phosphoadenylylsulfate
1241,-5.0,CHB_16001,3.0,,0.0,,,ms_1241,3-phospho-D-glyceroyl phosphate
1242,-5.0,CHB_16001,3.0,,1.0,6.83126460769164,1.0,ms_1242,3-phospho-D-glyceroyl phosphate
1243,-4.0,CHB_16001,4.0,11.96,0.0,,,ms_1243,3-phospho-D-glyceroyl phosphate
1244,-4.0,CHB_16001,4.0,11.96,1.0,5.26855447842674,1.0,ms_1244,3-phospho-D-glyceroyl phosphate
1245,-3.0,CHB_16001,5.0,6.64,0.0,,,ms_1245,3-phospho-D-glyceroyl phosphate
1246,-3.0,CHB_16001,5.0,6.64,1.0,3.94520405360062,1.0,ms_1246,3-phospho-D-glyceroyl phosphate
1247,-2.0,CHB_16001,6.0,6.04,0.0,,,ms_1247,3-phospho-D-glyceroyl phosphate
1248,-2.0,CHB_16001,6.0,6.04,1.0,1.56505929898079,1.0,ms_1248,3-phospho-D-glyceroyl phosphate
1249,-1.0,CHB_16001,7.0,1.61,0.0,,,ms_1249,3-phospho-D-glyceroyl phosphate
1250,-1.0,CHB_16001,7.0,1.61,1.0,-0.863100123264408,1.0,ms_1250,3-phospho-D-glyceroyl phosphate
1251,0.0,CHB_16001,8.0,1.01,0.0,,,ms_1251,3-phospho-D-glyceroyl phosphate
1252,-3.0,CHB_18110,2.0,,0.0,,,ms_1252,3-phosphonooxypyruvate
1253,-3.0,CHB_18110,2.0,,1.0,4.07717219502181,1.0,ms_1253,3-phosphonooxypyruvate
1254,-2.0,CHB_18110,3.0,6.2,0.0,,,ms_1254,3-phosphonooxypyruvate
1255,-2.0,CHB_18110,3.0,6.2,1.0,1.34248741816395,1.0,ms_1255,3-phosphonooxypyruvate
1256,-1.0,CHB_18110,4.0,2.77,0.0,,,ms_1256,3-phosphonooxypyruvate
1257,-1.0,CHB_18110,4.0,2.77,1.0,-0.155675827517028,1.0,ms_1257,3-phosphonooxypyruvate
1258,0.0,CHB_18110,5.0,1.02,0.0,,,ms_1258,3-phosphonooxypyruvate
1259,-3.0,CHB_30935,2.0,,0.0,,,ms_1259,3-phosphonopyruvate
1260,-3.0,CHB_30935,2.0,,1.0,4.00189430525814,1.0,ms_1260,3-phosphonopyruvate
1261,-2.0,CHB_30935,3.0,8.36,0.0,,,ms_1261,3-phosphonopyruvate
1262,-2.0,CHB_30935,3.0,8.36,1.0,1.6151445029072,1.0,ms_1262,3-phosphonopyruvate
1263,-1.0,CHB_30935,4.0,3.03,0.0,,,ms_1263,3-phosphonopyruvate
1264,0.0,CHB_30935,5.0,1.64,0.0,,,ms_1264,3-phosphonopyruvate
1265,-1.0,CHB_18261,7.0,,0.0,,,ms_1265,3-ureidopropanoic acid
1266,-1.0,CHB_18261,7.0,,1.0,-0.0659416545693973,1.0,ms_1266,3-ureidopropanoic acid
1267,0.0,CHB_18261,8.0,4.23,0.0,,,ms_1267,3-ureidopropanoic acid
1268,-3.0,MAN_10125,24.0,,0.0,,,ms_1268,4-(glutathionyl)-4-phenyl-2-butanone
1269,-3.0,MAN_10125,24.0,,1.0,3.92192649182447,1.0,ms_1269,4-(glutathionyl)-4-phenyl-2-butanone
1270,-2.0,MAN_10125,25.0,12.45,0.0,,,ms_1270,4-(glutathionyl)-4-phenyl-2-butanone
1271,-2.0,MAN_10125,25.0,12.45,1.0,2.16239843476992,1.0,ms_1271,4-(glutathionyl)-4-phenyl-2-butanone
1272,-1.0,MAN_10125,26.0,9.31,0.0,,,ms_1272,4-(glutathionyl)-4-phenyl-2-butanone
1273,-1.0,MAN_10125,26.0,9.31,1.0,0.596740358290742,1.0,ms_1273,4-(glutathionyl)-4-phenyl-2-butanone
1274,0.0,MAN_10125,27.0,3.68,0.0,,,ms_1274,4-(glutathionyl)-4-phenyl-2-butanone
1275,0.0,MAN_10125,27.0,3.68,1.0,-0.618519005908134,1.0,ms_1275,4-(glutathionyl)-4-phenyl-2-butanone
1276,1.0,MAN_10125,28.0,1.8,0.0,,,ms_1276,4-(glutathionyl)-4-phenyl-2-butanone
1277,0.0,CHB_1774,13.0,,0.0,,,ms_1277,4-(trimethylammonio)but-2-enoate
1278,0.0,CHB_1774,13.0,,1.0,-1.05502172245243,1.0,ms_1278,4-(trimethylammonio)but-2-enoate
1279,1.0,CHB_1774,14.0,4.49,0.0,,,ms_1279,4-(trimethylammonio)but-2-enoate
1280,-1.0,MAN_10095,10.0,,0.0,,,ms_1280,"4',5'-anhydroadenosine"
1281,0.0,MAN_10095,11.0,12.35,0.0,,,ms_1281,"4',5'-anhydroadenosine"
1282,1.0,MAN_10095,12.0,1.47,0.0,,,ms_1282,"4',5'-anhydroadenosine"
1283,-2.0,CHB_27384,6.0,,0.0,,,ms_1283,"4,5-dihydro-4-oxo-5-imidazolepropanoate"
1284,-2.0,CHB_27384,6.0,,1.0,3.10763543274444,1.0,ms_1284,"4,5-dihydro-4-oxo-5-imidazolepropanoate"
1285,-1.0,CHB_27384,7.0,10.74,0.0,,,ms_1285,"4,5-dihydro-4-oxo-5-imidazolepropanoate"
1286,-1.0,CHB_27384,7.0,10.74,1.0,1.90966538118863,1.0,ms_1286,"4,5-dihydro-4-oxo-5-imidazolepropanoate"
1287,0.0,CHB_27384,8.0,4.04,0.0,,,ms_1287,"4,5-dihydro-4-oxo-5-imidazolepropanoate"
1288,1.0,CHB_27384,9.0,1.24,0.0,,,ms_1288,"4,5-dihydro-4-oxo-5-imidazolepropanoate"
1289,-2.0,CHB_35181,9.0,,0.0,,,ms_1289,4-amino-4-deoxychorismate
1290,-2.0,CHB_35181,9.0,,1.0,2.67221722987567,1.0,ms_1290,4-amino-4-deoxychorismate
1291,-1.0,CHB_35181,10.0,9.12,0.0,,,ms_1291,4-amino-4-deoxychorismate
1292,-1.0,CHB_35181,10.0,9.12,1.0,1.4889772838202,1.0,ms_1292,4-amino-4-deoxychorismate
1293,0.0,CHB_35181,11.0,4.06,0.0,,,ms_1293,4-amino-4-deoxychorismate
1294,0.0,CHB_35181,11.0,4.06,1.0,-0.110280928026612,1.0,ms_1294,4-amino-4-deoxychorismate
1295,1.0,CHB_35181,12.0,3.24,0.0,,,ms_1295,4-amino-4-deoxychorismate
1296,-1.0,CHB_30753,6.0,,0.0,,,ms_1296,4-aminobenzoic acid
1297,-1.0,CHB_30753,6.0,,1.0,0.100385026560333,1.0,ms_1297,4-aminobenzoic acid
1298,0.0,CHB_30753,7.0,4.9,0.0,,,ms_1298,4-aminobenzoic acid
1299,1.0,CHB_30753,8.0,2.43,0.0,,,ms_1299,4-aminobenzoic acid
1300,-2.0,MAN_10048,17.0,,0.0,,,ms_1300,4-aminobenzoic acid adenylate
1301,-2.0,MAN_10048,17.0,,1.0,2.84068719284732,1.0,ms_1301,4-aminobenzoic acid adenylate
1302,-1.0,MAN_10048,18.0,12.46,0.0,,,ms_1302,4-aminobenzoic acid adenylate
1303,-1.0,MAN_10048,18.0,12.46,1.0,2.08249533830395,1.0,ms_1303,4-aminobenzoic acid adenylate
1304,0.0,MAN_10048,19.0,2.64,0.0,,,ms_1304,4-aminobenzoic acid adenylate
1305,0.0,MAN_10048,19.0,2.64,1.0,0.770461047245086,1.0,ms_1305,4-aminobenzoic acid adenylate
1306,1.0,MAN_10048,20.0,1.5,0.0,,,ms_1306,4-aminobenzoic acid adenylate
1307,1.0,MAN_10048,20.0,1.5,1.0,-0.368305136001081,1.0,ms_1307,4-aminobenzoic acid adenylate
1308,2.0,MAN_10048,21.0,0.56,0.0,,,ms_1308,4-aminobenzoic acid adenylate
1309,-1.0,CHB_30566,8.0,,0.0,,,ms_1309,4-aminobutanoate
1310,-1.0,CHB_30566,8.0,,1.0,0.562114860526995,1.0,ms_1310,4-aminobutanoate
1311,0.0,CHB_30566,9.0,10.49,0.0,,,ms_1311,4-aminobutanoate
1312,0.0,CHB_30566,9.0,10.49,1.0,-0.781675195354751,1.0,ms_1312,4-aminobutanoate
1313,1.0,CHB_30566,10.0,4.08,0.0,,,ms_1313,4-aminobutanoate
1314,0.0,CHB_17347,28.0,,0.0,,,ms_1314,4-androstene-17-ol-3-one
1315,0.0,CHB_16422,26.0,,0.0,,,ms_1315,"4-androstene-3,17-dione"
1316,-1.0,PBC_11464,4.0,,0.0,,,ms_1316,4-Bromobenzoate
1317,-1.0,PBC_11464,4.0,,1.0,1.65,0.0,ms_1317,4-Bromobenzoate
1318,0.0,PBC_11464,5.0,4.04,0.0,,,ms_1318,4-Bromobenzoate
1319,-1.0,CHB_30747,4.0,,0.0,,,ms_1319,4-Chlorobenzoate
1320,-1.0,CHB_30747,4.0,,1.0,-0.14026393178328,1.0,ms_1320,4-Chlorobenzoate
1321,0.0,CHB_30747,5.0,3.99,0.0,,,ms_1321,4-Chlorobenzoate
1322,0.0,PBC_193251,13.0,,0.0,,,ms_1322,4-dimethylaminomethylbenzaldehyde
1323,1.0,PBC_193251,14.0,7.86,0.0,,,ms_1323,4-dimethylaminomethylbenzaldehyde
1324,0.0,PBC_193714,16.0,,0.0,,,ms_1324,4-dimethylaminomethylbenzylamine
1325,1.0,PBC_193714,17.0,9.42,0.0,,,ms_1325,4-dimethylaminomethylbenzylamine
1326,2.0,PBC_193714,18.0,8.69,0.0,,,ms_1326,4-dimethylaminomethylbenzylamine
1327,-1.0,CHB_27893,4.0,,0.0,,,ms_1327,4-Fluorobenzoate
1328,-1.0,CHB_27893,4.0,,1.0,0.134929624730944,1.0,ms_1328,4-Fluorobenzoate
1329,0.0,CHB_27893,5.0,4.19,0.0,,,ms_1329,4-Fluorobenzoate
1330,-2.0,CHB_17742,4.0,,0.0,,,ms_1330,4-hydroxy-2-oxoglutarate
1331,-2.0,CHB_17742,4.0,,1.0,2.34690871390259,1.0,ms_1331,4-hydroxy-2-oxoglutarate
1332,-1.0,CHB_17742,5.0,3.33,0.0,,,ms_1332,4-hydroxy-2-oxoglutarate
1333,-1.0,CHB_17742,5.0,3.33,1.0,0.334320933736106,1.0,ms_1333,4-hydroxy-2-oxoglutarate
1334,0.0,CHB_17742,6.0,2.45,0.0,,,ms_1334,4-hydroxy-2-oxoglutarate
1335,-2.0,CHB_30763,4.0,,0.0,,,ms_1335,4-hydroxybenzoic acid
1336,-2.0,CHB_30763,4.0,,1.0,1.16776524775871,1.0,ms_1336,4-hydroxybenzoic acid
1337,-1.0,CHB_30763,5.0,9.57,0.0,,,ms_1337,4-hydroxybenzoic acid
1338,-1.0,CHB_30763,5.0,9.57,1.0,0.00517295459399358,1.0,ms_1338,4-hydroxybenzoic acid
1339,0.0,CHB_30763,6.0,4.58,0.0,,,ms_1339,4-hydroxybenzoic acid
1340,-3.0,CHB_86433,15.0,,0.0,,,ms_1340,4-hydroxybenzoic acid adenylate
1341,-3.0,CHB_86433,15.0,,1.0,3.65064697332498,1.0,ms_1341,4-hydroxybenzoic acid adenylate
1342,-2.0,CHB_86433,16.0,12.46,0.0,,,ms_1342,4-hydroxybenzoic acid adenylate
1343,-2.0,CHB_86433,16.0,12.46,1.0,2.82885410409657,1.0,ms_1343,4-hydroxybenzoic acid adenylate
1344,-1.0,CHB_86433,17.0,8.44,0.0,,,ms_1344,4-hydroxybenzoic acid adenylate
1345,-1.0,CHB_86433,17.0,8.44,1.0,1.49987259519341,1.0,ms_1345,4-hydroxybenzoic acid adenylate
1346,0.0,CHB_86433,18.0,1.56,0.0,,,ms_1346,4-hydroxybenzoic acid adenylate
1347,0.0,CHB_86433,18.0,1.56,1.0,0.503351770076521,1.0,ms_1347,4-hydroxybenzoic acid adenylate
1348,1.0,CHB_86433,19.0,0.7,0.0,,,ms_1348,4-hydroxybenzoic acid adenylate
1349,-1.0,CHB_16724,7.0,,0.0,,,ms_1349,4-hydroxybutanoate
1350,-1.0,CHB_16724,7.0,,1.0,-0.0175601125388022,1.0,ms_1350,4-hydroxybutanoate
1351,0.0,CHB_16724,8.0,4.74,0.0,,,ms_1351,4-hydroxybutanoate
1352,-2.0,PBC_82534,9.0,,0.0,,,ms_1352,4-hydroxybutyl phosphate
1353,-2.0,PBC_82534,9.0,,1.0,1.37008443717724,1.0,ms_1353,4-hydroxybutyl phosphate
1354,-1.0,PBC_82534,10.0,6.83,0.0,,,ms_1354,4-hydroxybutyl phosphate
1355,-1.0,PBC_82534,10.0,6.83,1.0,-0.829291805267794,1.0,ms_1355,4-hydroxybutyl phosphate
1356,0.0,PBC_82534,11.0,1.8,0.0,,,ms_1356,4-hydroxybutyl phosphate
1357,-2.0,CHB_36242,6.0,,0.0,,,ms_1357,4-hydroxyphenylpyruvate
1358,-2.0,CHB_36242,6.0,,1.0,1.82921747788014,1.0,ms_1358,4-hydroxyphenylpyruvate
1359,-1.0,CHB_36242,7.0,9.5,0.0,,,ms_1359,4-hydroxyphenylpyruvate
1360,-1.0,CHB_36242,7.0,9.5,1.0,0.782437337905246,1.0,ms_1360,4-hydroxyphenylpyruvate
1361,0.0,CHB_36242,8.0,2.91,0.0,,,ms_1361,4-hydroxyphenylpyruvate
1362,-1.0,PBC_12085,4.0,,0.0,,,ms_1362,4-Iodobenzoate
1363,-1.0,PBC_12085,4.0,,1.0,0.145175400808907,1.0,ms_1363,4-Iodobenzoate
1364,0.0,PBC_12085,5.0,4.05,0.0,,,ms_1364,4-Iodobenzoate
1365,-1.0,CHB_48430,9.0,,0.0,,,ms_1365,4-methyl-2-oxopentanooate
1366,-1.0,CHB_48430,9.0,,1.0,0.479762380307807,1.0,ms_1366,4-methyl-2-oxopentanooate
1367,0.0,CHB_48430,10.0,3.53,0.0,,,ms_1367,4-methyl-2-oxopentanooate
1368,0.0,CHB_17957,9.0,,0.0,,,ms_1368,4-methyl-5-(2'-hydroxyethyl)-thiazole
1369,1.0,CHB_17957,10.0,3.12,0.0,,,ms_1369,4-methyl-5-(2'-hydroxyethyl)-thiazole
1370,-2.0,CHB_17857,8.0,,0.0,,,ms_1370,4-methyl-5-(2-phosphonoxyethyl)-thiazole
1371,-2.0,CHB_17857,8.0,,1.0,1.76722546095423,1.0,ms_1371,4-methyl-5-(2-phosphonoxyethyl)-thiazole
1372,-1.0,CHB_17857,9.0,6.69,0.0,,,ms_1372,4-methyl-5-(2-phosphonoxyethyl)-thiazole
1373,-1.0,CHB_17857,9.0,6.69,1.0,-0.636206171073788,1.0,ms_1373,4-methyl-5-(2-phosphonoxyethyl)-thiazole
1374,0.0,CHB_17857,10.0,2.58,0.0,,,ms_1374,4-methyl-5-(2-phosphonoxyethyl)-thiazole
1375,0.0,CHB_17857,10.0,2.58,1.0,-1.85883689998318,1.0,ms_1375,4-methyl-5-(2-phosphonoxyethyl)-thiazole
1376,1.0,CHB_17857,11.0,1.61,0.0,,,ms_1376,4-methyl-5-(2-phosphonoxyethyl)-thiazole
1377,-1.0,CHB_36635,7.0,,0.0,,,ms_1377,4-methylbenzoic acid
1378,-1.0,CHB_36635,7.0,,1.0,1.21266633963,0.0,ms_1378,4-methylbenzoic acid
1379,0.0,CHB_36635,8.0,4.36,0.0,,,ms_1379,4-methylbenzoic acid
1380,-2.0,MAN_10051,18.0,,0.0,,,ms_1380,4-methylbenzoic acid adenylate
1381,-2.0,MAN_10051,18.0,,1.0,2.78525464193994,1.0,ms_1381,4-methylbenzoic acid adenylate
1382,-1.0,MAN_10051,19.0,12.46,0.0,,,ms_1382,4-methylbenzoic acid adenylate
1383,-1.0,MAN_10051,19.0,12.46,1.0,2.15964123219464,1.0,ms_1383,4-methylbenzoic acid adenylate
1384,0.0,MAN_10051,20.0,1.56,0.0,,,ms_1384,4-methylbenzoic acid adenylate
1385,0.0,MAN_10051,20.0,1.56,1.0,0.708759113254931,1.0,ms_1385,4-methylbenzoic acid adenylate
1386,1.0,MAN_10051,21.0,0.7,0.0,,,ms_1386,4-methylbenzoic acid adenylate
1387,-1.0,CHB_16836,4.0,,0.0,,,ms_1387,4-nitrophenol
1388,0.0,CHB_16836,5.0,7.16,0.0,,,ms_1388,4-nitrophenol
1389,-1.0,CHB_35422,4.0,,0.0,,,ms_1389,4-nitrophenol sulfate
1390,-1.0,PBC_171562,9.0,,0.0,,,ms_1390,4-nitrophenyl phenylphosphonate
1391,-1.0,PBC_171562,9.0,,1.0,0.201636170358501,1.0,ms_1391,4-nitrophenyl phenylphosphonate
1392,0.0,PBC_171562,10.0,1.63,0.0,,,ms_1392,4-nitrophenyl phenylphosphonate
1393,-2.0,CHB_17440,4.0,,0.0,,,ms_1393,4-nitrophenyl phosphate
1394,-2.0,CHB_17440,4.0,,1.0,2.14673291041,0.0,ms_1394,4-nitrophenyl phosphate
1395,-1.0,CHB_17440,5.0,5.48,0.0,,,ms_1395,4-nitrophenyl phosphate
1396,-1.0,CHB_17440,5.0,5.48,1.0,-0.329171916911771,1.0,ms_1396,4-nitrophenyl phosphate
1397,0.0,CHB_17440,6.0,1.77,0.0,,,ms_1397,4-nitrophenyl phosphate
1398,-3.0,CHS_21468848,19.0,,0.0,,,ms_1398,4-O--D-glucopyranosyl-D-fructofuranose
1399,-2.0,CHS_21468848,20.0,12.83,0.0,,,ms_1399,4-O--D-glucopyranosyl-D-fructofuranose
1400,-1.0,CHS_21468848,21.0,12.14,0.0,,,ms_1400,4-O--D-glucopyranosyl-D-fructofuranose
1401,0.0,CHS_21468848,22.0,10.28,0.0,,,ms_1401,4-O--D-glucopyranosyl-D-fructofuranose
1402,-1.0,CHB_57706,5.0,,0.0,,,ms_1402,4-oxobutanoate
1403,-1.0,CHB_57706,5.0,,1.0,0.176352711236028,1.0,ms_1403,4-oxobutanoate
1404,0.0,CHB_57706,6.0,4.13,0.0,,,ms_1404,4-oxobutanoate
1405,-1.0,CHB_41500,11.0,,0.0,,,ms_1405,4-phenylbutanoic acid
1406,-1.0,CHB_41500,11.0,,1.0,0.0314062518698814,1.0,ms_1406,4-phenylbutanoic acid
1407,0.0,CHB_41500,12.0,4.81,0.0,,,ms_1407,4-phenylbutanoic acid
1408,0.0,PBC_74897,11.0,,0.0,,,ms_1408,4-phenylbutyronitrile
1409,-3.0,CHB_30407,5.0,,0.0,,,ms_1409,4-phospho-L-aspartate
1410,-3.0,CHB_30407,5.0,,1.0,4.22566109805528,1.0,ms_1410,4-phospho-L-aspartate
1411,-2.0,CHB_30407,6.0,8.6,0.0,,,ms_1411,4-phospho-L-aspartate
1412,-2.0,CHB_30407,6.0,8.6,1.0,2.56955622051593,1.0,ms_1412,4-phospho-L-aspartate
1413,-1.0,CHB_30407,7.0,6.38,0.0,,,ms_1413,4-phospho-L-aspartate
1414,-1.0,CHB_30407,7.0,6.38,1.0,1.74235082908413,1.0,ms_1414,4-phospho-L-aspartate
1415,0.0,CHB_30407,8.0,1.89,0.0,,,ms_1415,4-phospho-L-aspartate
1416,0.0,CHB_30407,8.0,1.89,1.0,-0.0957387783954524,1.0,ms_1416,4-phospho-L-aspartate
1417,1.0,CHB_30407,9.0,1.08,0.0,,,ms_1417,4-phospho-L-aspartate
1418,-1.0,MAN_10085,29.0,,0.0,,,ms_1418,"4-pregnene-11,17,21-triol-3,20-dione"
1419,0.0,MAN_10085,30.0,12.59,0.0,,,ms_1419,"4-pregnene-11,17,21-triol-3,20-dione"
1420,-1.0,MAN_10056,27.0,,0.0,,,ms_1420,"4-pregnene-11,17-diol-3,20,21-trione"
1421,0.0,MAN_10056,28.0,12.52,0.0,,,ms_1421,"4-pregnene-11,17-diol-3,20,21-trione"
1422,-2.0,CHS_85042,6.0,,0.0,,,ms_1422,5-(4-hydroxy)-phenylhydantoin
1423,-1.0,CHS_85042,7.0,9.53,0.0,,,ms_1423,5-(4-hydroxy)-phenylhydantoin
1424,0.0,CHS_85042,8.0,8.53,0.0,,,ms_1424,5-(4-hydroxy)-phenylhydantoin
1425,-2.0,MAN_10168,8.0,,0.0,,,ms_1425,5-(4-hydroxyphenyl) D-carbamoylate
1426,-2.0,MAN_10168,8.0,,1.0,1.29796381732362,1.0,ms_1426,5-(4-hydroxyphenyl) D-carbamoylate
1427,-1.0,MAN_10168,9.0,9.49,0.0,,,ms_1427,5-(4-hydroxyphenyl) D-carbamoylate
1428,-1.0,MAN_10168,9.0,9.49,1.0,0.350319372256473,1.0,ms_1428,5-(4-hydroxyphenyl) D-carbamoylate
1429,0.0,MAN_10168,10.0,3.4,0.0,,,ms_1429,5-(4-hydroxyphenyl) D-carbamoylate
1430,-2.0,CHB_15638,19.0,,0.0,,,ms_1430,"5,10-methenyltetrahydrofolate"
1431,-2.0,CHB_15638,19.0,,1.0,3.96800912083627,1.0,ms_1431,"5,10-methenyltetrahydrofolate"
1432,-1.0,CHB_15638,20.0,7.22,0.0,,,ms_1432,"5,10-methenyltetrahydrofolate"
1433,-1.0,CHB_15638,20.0,7.22,1.0,2.32432505324354,1.0,ms_1433,"5,10-methenyltetrahydrofolate"
1434,0.0,CHB_15638,21.0,4.05,0.0,,,ms_1434,"5,10-methenyltetrahydrofolate"
1435,0.0,CHB_15638,21.0,4.05,1.0,0.76985177634393,1.0,ms_1435,"5,10-methenyltetrahydrofolate"
1436,1.0,CHB_15638,22.0,3.21,0.0,,,ms_1436,"5,10-methenyltetrahydrofolate"
1437,-3.0,CHB_1989,20.0,,0.0,,,ms_1437,"5,10-methylenetetrahydrofolate"
1438,-3.0,CHB_1989,20.0,,1.0,4.71898926544093,1.0,ms_1438,"5,10-methylenetetrahydrofolate"
1439,-2.0,CHB_1989,21.0,7.81,0.0,,,ms_1439,"5,10-methylenetetrahydrofolate"
1440,-2.0,CHB_1989,21.0,7.81,1.0,2.86734263152845,1.0,ms_1440,"5,10-methylenetetrahydrofolate"
1441,-1.0,CHB_1989,22.0,4.1,0.0,,,ms_1441,"5,10-methylenetetrahydrofolate"
1442,-1.0,CHB_1989,22.0,4.1,1.0,1.32118335134258,1.0,ms_1442,"5,10-methylenetetrahydrofolate"
1443,0.0,CHB_1989,23.0,3.24,0.0,,,ms_1443,"5,10-methylenetetrahydrofolate"
1444,1.0,CHB_1989,24.0,0.69,0.0,,,ms_1444,"5,10-methylenetetrahydrofolate"
1445,-3.0,CHB_15635,20.0,,0.0,,,ms_1445,"5,6,7,8-tetrahydrofolate"
1446,-3.0,CHB_15635,20.0,,1.0,4.66201320545963,1.0,ms_1446,"5,6,7,8-tetrahydrofolate"
1447,-2.0,CHB_15635,21.0,7.82,0.0,,,ms_1447,"5,6,7,8-tetrahydrofolate"
1448,-2.0,CHB_15635,21.0,7.82,1.0,2.93338415526905,1.0,ms_1448,"5,6,7,8-tetrahydrofolate"
1449,-1.0,CHB_15635,22.0,4.2,0.0,,,ms_1449,"5,6,7,8-tetrahydrofolate"
1450,-1.0,CHB_15635,22.0,4.2,1.0,1.24042765818228,1.0,ms_1450,"5,6,7,8-tetrahydrofolate"
1451,0.0,CHB_15635,23.0,3.46,0.0,,,ms_1451,"5,6,7,8-tetrahydrofolate"
1452,0.0,CHB_15635,23.0,3.46,1.0,0.247836297133636,1.0,ms_1452,"5,6,7,8-tetrahydrofolate"
1453,1.0,CHB_15635,24.0,2.78,0.0,,,ms_1453,"5,6,7,8-tetrahydrofolate"
1454,2.0,CHB_15635,25.0,0.73,0.0,,,ms_1454,"5,6,7,8-tetrahydrofolate"
1455,-3.0,MAN_10152,10.0,,0.0,,,ms_1455,"5,6-dideoxyfructose 1-phosphate"
1456,-3.0,MAN_10152,10.0,,1.0,3.09756873370419,1.0,ms_1456,"5,6-dideoxyfructose 1-phosphate"
1457,-2.0,MAN_10152,11.0,12.36,0.0,,,ms_1457,"5,6-dideoxyfructose 1-phosphate"
1458,-2.0,MAN_10152,11.0,12.36,1.0,1.85482768013386,1.0,ms_1458,"5,6-dideoxyfructose 1-phosphate"
1459,-1.0,MAN_10152,12.0,6.21,0.0,,,ms_1459,"5,6-dideoxyfructose 1-phosphate"
1460,-1.0,MAN_10152,12.0,6.21,1.0,-0.45152982091187,1.0,ms_1460,"5,6-dideoxyfructose 1-phosphate"
1461,0.0,MAN_10152,13.0,1.18,0.0,,,ms_1461,"5,6-dideoxyfructose 1-phosphate"
1462,-1.0,CHB_15901,5.0,,0.0,,,ms_1462,"5,6-dihydrouracil"
1463,0.0,CHB_15901,6.0,11.73,0.0,,,ms_1463,"5,6-dihydrouracil"
1464,-3.0,MAN_10145,12.0,,0.0,,,ms_1464,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1465,-3.0,MAN_10145,12.0,,1.0,3.54160289702818,1.0,ms_1465,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1466,-2.0,MAN_10145,13.0,12.45,0.0,,,ms_1466,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1467,-2.0,MAN_10145,13.0,12.45,1.0,2.31810492298127,1.0,ms_1467,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1468,-1.0,MAN_10145,14.0,6.27,0.0,,,ms_1468,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1469,-1.0,MAN_10145,14.0,6.27,1.0,0.10744177493223,1.0,ms_1469,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1470,0.0,MAN_10145,15.0,4.8,0.0,,,ms_1470,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1471,0.0,MAN_10145,15.0,4.8,1.0,-1.0343058821238,1.0,ms_1471,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1472,1.0,MAN_10145,16.0,1.22,0.0,,,ms_1472,5-amino-1--D-ribosyl-4-imidazolecarboxamide 5'-phosphate
1473,0.0,PBC_9679,6.0,,0.0,,,ms_1473,5-amino-4-imidazolecarboxamide
1474,1.0,PBC_9679,7.0,5.26,0.0,,,ms_1474,5-amino-4-imidazolecarboxamide
1475,0.0,MAN_10012,30.0,,0.0,,,ms_1475,5-androstane-17-ol-3-one
1476,0.0,PBC_11301,32.0,,0.0,,,ms_1476,"5-androstane-3,17-diol"
1477,0.0,MAN_10082,28.0,,0.0,,,ms_1477,"5-androstane-3,17-dione"
